"id_venda","data_venda","total_venda","cliente_id"
"30533","2021-08-01","4245.17","3339"
"30534","2020-11-04","2795.1099999999997","2237"
"30535","2021-02-18","4712.3","6542"
"30536","2020-08-16","1863.16","4260"
"30537","2023-04-07","2563.0399999999995","8481"
"30538","2022-02-11","4916.65","4529"
"30539","2021-06-02","284.03","1197"
"30540","2021-04-28","2427","4180"
"30541","2022-02-10","1013.37","5673"
"30542","2020-12-13","1448.38","1336"
"30543","2022-12-03","2728.1800000000003","2456"
"30544","2021-03-26","717.91","2874"
"30545","2022-01-05","3285.94","4407"
"30546","2022-04-25","7683.37","7311"
"30547","2022-07-30","5090.18","2745"
"30548","2021-04-21","1723.9099999999999","2201"
"30549","2022-11-03","5379.76","1089"
"30550","2021-04-07","571.15","2921"
"30551","2021-01-10","975.66","4096"
"30552","2021-09-21","451.27","9678"
"30553","2023-06-06","5373.52","3906"
"30554","2021-07-29","3070.1","1209"
"30555","2023-08-27","1695.33","4952"
"30556","2021-04-11","1010.73","6242"
"30557","2020-01-05","4829.67","6986"
"30558","2022-05-28","6995.349999999999","9079"
"30559","2020-01-07","6082.59","3547"
"30560","2022-01-02","1539.02","3947"
"30561","2021-08-31","5264.290000000001","2318"
"30562","2022-06-03","6920.91","9851"
"30563","2021-02-08","7751.969999999999","8457"
"30564","2022-03-08","1866.82","279"
"30565","2023-02-13","2722.3599999999997","9675"
"30566","2022-02-11","1721.87","2728"
"30567","2022-01-17","1685.25","2282"
"30568","2021-04-13","2039.84","6168"
"30569","2022-08-31","1788.44","3366"
"30570","2021-03-13","4894.54","4281"
"30571","2020-11-01","1719.64","6383"
"30572","2022-10-26","5256.17","7685"
"30573","2022-12-02","4165.54","6918"
"30574","2021-05-28","7374.0599999999995","8230"
"30575","2022-05-25","2554.87","7609"
"30576","2022-08-23","3075.67","1268"
"30577","2023-10-14","951.92","4031"
"30578","2021-12-31","748.81","3457"
"30579","2023-09-19","2256.05","7980"
"30580","2023-04-13","1034.92","7578"
"30581","2021-08-29","1129.52","7699"
"30582","2021-11-20","5221.68","9072"
"30583","2021-11-19","1180.24","9734"
"30584","2021-08-08","5000.21","7990"
"30585","2021-09-12","2340.4100000000003","533"
"30586","2023-10-30","2109.33","5141"
"30587","2020-08-09","1940.68","7910"
"30588","2022-11-30","929.07","2946"
"30589","2021-09-08","1387.67","9183"
"30590","2021-11-05","3798.22","8177"
"30591","2022-08-26","2361.87","7311"
"30592","2021-11-04","4116.5599999999995","999"
"30593","2021-12-15","2559.18","7219"
"30594","2022-01-02","3508.12","3209"
"30595","2022-11-24","2417.21","3673"
"30596","2022-12-07","2347.27","7348"
"30597","2020-01-17","3556.12","8377"
"30598","2021-11-10","2770.83","7850"
"30599","2021-03-02","1626.1699999999998","9423"
"30600","2021-04-15","5644.969999999999","7634"
"30601","2022-12-06","1801.13","8521"
"30602","2023-08-22","4808.17","8691"
"30603","2021-01-19","1450.44","7687"
"30604","2021-11-03","4174.25","9293"
"30605","2022-12-01","476.59","969"
"30606","2022-03-03","2412.74","3078"
"30607","2022-06-25","5910.3","7692"
"30608","2023-08-24","3153.18","3997"
"30609","2022-05-11","2896.1800000000003","5976"
"30610","2021-05-07","316.97","4028"
"30611","2021-10-13","6382.26","1721"
"30612","2022-04-01","4265.85","1943"
"30613","2020-01-06","3058.6800000000003","9208"
"30614","2023-09-20","479.23","1343"
"30615","2022-12-26","591.95","2998"
"30616","2020-07-29","7199.97","58"
"30617","2022-07-16","1541.64","1359"
"30618","2023-01-19","2911.49","3176"
"30619","2020-01-30","2085.84","6355"
"30620","2021-07-28","4575.61","5182"
"30621","2022-07-15","4820.73","8094"
"30622","2023-01-12","5986.46","4624"
"30623","2020-01-14","3835.0299999999997","7843"
"30624","2020-11-16","6125.009999999999","6919"
"30625","2023-01-08","5038.14","929"
"30626","2022-01-20","5868.950000000001","9860"
"30627","2021-12-19","2297.65","8876"
"30628","2021-04-09","4273.79","7209"
"30629","2023-09-19","792.42","4953"
"30630","2020-01-15","4855","4513"
"30631","2021-07-20","3925.38","6812"
"30632","2021-04-26","2458.28","2695"
"30633","2020-03-15","4753.35","9705"
"30634","2022-01-22","2257.16","394"
"30635","2020-11-28","1944.52","8645"
"30636","2022-12-10","3434.6300000000006","3070"
"30637","2022-06-16","1692.82","6814"
"30638","2022-01-10","3979.1900000000005","8048"
"30639","2023-05-24","2246.89","7174"
"30640","2023-08-27","3058.4","8226"
"30641","2021-01-31","823.27","1048"
"30642","2022-11-03","3502.09","224"
"30643","2022-11-02","3093.95","7604"
"30644","2023-08-31","810.36","9958"
"30645","2022-11-22","3421.59","4128"
"30646","2021-12-09","1156.7","3075"
"30647","2020-03-15","821.97","1342"
"30648","2023-10-20","6264.17","8728"
"30649","2022-12-22","5514.88","9853"
"30650","2022-04-18","2449.3599999999997","9676"
"30651","2023-07-14","3497.3599999999997","2953"
"30652","2023-01-20","1409.2","6023"
"30653","2022-12-17","3966.69","820"
"30654","2023-01-12","1970.03","3210"
"30655","2022-01-21","2116.77","8818"
"30656","2020-11-09","2200.7799999999997","9115"
"30657","2022-01-07","2555.43","228"
"30658","2023-02-23","3534.9799999999996","6256"
"30659","2020-07-07","1527.81","9691"
"30660","2022-12-31","780.06","6753"
"30661","2022-03-14","1854.24","7220"
"30662","2020-02-22","1936.3700000000001","1765"
"30663","2022-03-28","676.5899999999999","6797"
"30664","2021-11-24","2310.15","7294"
"30665","2022-07-02","3667.05","3356"
"30666","2021-11-07","4843.65","2980"
"30667","2020-09-12","4375.110000000001","4233"
"30668","2023-10-09","1922.94","8717"
"30669","2022-02-12","3715.95","6814"
"30670","2021-05-08","1862.1","8382"
"30671","2021-06-28","3047.25","1315"
"30672","2021-11-20","1745.69","6648"
"30673","2020-11-05","4037.81","1407"
"30674","2022-07-03","5410.44","5620"
"30675","2022-01-04","3417.67","5147"
"30676","2021-02-21","1270.88","9233"
"30677","2021-01-09","571.7","366"
"30678","2021-06-02","5921.68","4241"
"30679","2021-05-16","367.45","4036"
"30680","2023-07-16","3080.9700000000003","3646"
"30681","2021-10-19","4951.21","5638"
"30682","2022-07-25","1416.03","6591"
"30683","2021-01-20","4333.91","1791"
"30684","2021-02-23","1261.99","76"
"30685","2022-06-17","1706.96","759"
"30686","2022-05-26","5137.389999999999","3329"
"30687","2022-08-05","1612.76","5565"
"30688","2020-12-29","3187.17","2064"
"30689","2022-04-05","2329.0699999999997","1380"
"30690","2020-08-02","1953.6399999999999","3632"
"30691","2023-01-22","7123.5599999999995","2286"
"30692","2021-01-19","3925.76","3393"
"30693","2022-01-06","2892.7200000000003","7756"
"30694","2022-11-06","1715.67","8522"
"30695","2022-02-06","3246.4300000000003","6960"
"30696","2022-12-15","3013.31","5317"
"30697","2023-05-05","3660.31","8893"
"30698","2022-12-22","2679.92","431"
"30699","2022-12-17","2262.04","4042"
"30700","2022-06-27","2146.35","7098"
"30701","2020-04-04","667.43","4940"
"30702","2020-11-22","2792.9399999999996","2907"
"30703","2021-06-12","4806.14","4670"
"30704","2021-07-10","5739.049999999999","561"
"30705","2021-09-06","5182.1900000000005","1938"
"30706","2022-11-16","3081.65","8979"
"30707","2021-12-06","3012.61","965"
"30708","2023-01-15","2542.23","4779"
"30709","2022-02-05","6595.69","9784"
"30710","2021-06-16","4147.59","8177"
"30711","2023-04-08","4296.24","3856"
"30712","2020-11-21","251.53","5127"
"30713","2023-05-29","2161.14","8587"
"30714","2021-12-19","4296.150000000001","5378"
"30715","2022-05-22","7473.52","4365"
"30716","2021-11-10","3515.1800000000003","5540"
"30717","2021-07-27","1349.45","4306"
"30718","2022-06-30","737.5","3911"
"30719","2022-03-04","1190.77","513"
"30720","2020-01-14","4170.44","1153"
"30721","2020-12-19","2176.87","2716"
"30722","2021-09-07","4611.29","1264"
"30723","2023-10-03","180.13","5557"
"30724","2023-09-23","3571.1800000000003","4423"
"30725","2020-12-25","2848.01","5225"
"30726","2023-03-13","1147.2","9361"
"30727","2022-08-16","3934.88","3511"
"30728","2021-01-17","2900.9399999999996","3424"
"30729","2023-05-05","3362.99","7111"
"30730","2023-02-17","4161.98","5312"
"30731","2021-05-01","2168.5","8268"
"30732","2021-10-04","4510.92","1197"
"30733","2023-10-15","4599.24","4288"
"30734","2023-09-14","2059.04","9736"
"30735","2020-11-09","895.0799999999999","592"
"30736","2022-01-08","2251.09","8179"
"30737","2023-06-02","3909.1800000000003","4036"
"30738","2023-02-13","2333.8999999999996","9744"
"30739","2020-01-12","2548.4900000000002","1637"
"30740","2022-11-20","1668.65","3241"
"30741","2021-11-22","4608.66","9597"
"30742","2022-11-14","3180.67","6514"
"30743","2023-10-28","1581.89","3999"
"30744","2020-11-08","81.87","7816"
"30745","2023-09-10","393.46","3728"
"30746","2020-03-31","927.38","9909"
"30747","2022-04-28","6240.44","1326"
"30748","2020-02-02","3307.67","1815"
"30749","2022-05-17","1868.5300000000002","7525"
"30750","2022-01-29","1445.29","3030"
"30751","2023-07-01","5227.85","404"
"30752","2022-12-24","6126.530000000001","6899"
"30753","2021-07-04","1879.89","7890"
"30754","2022-03-06","3493.7799999999997","1071"
"30755","2023-02-16","3780.6099999999997","6324"
"30756","2022-10-25","223.03","4543"
"30757","2020-05-22","2671.66","3952"
"30758","2020-03-02","2992.02","6945"
"30759","2022-11-06","1485.31","7709"
"30760","2023-02-07","5448.45","9714"
"30761","2021-01-02","6940.41","2492"
"30762","2023-05-24","1138.15","8404"
"30763","2023-01-10","2961.03","3533"
"30764","2021-05-12","6265.890000000001","7644"
"30765","2023-03-28","7045.22","6109"
"30766","2021-06-26","2287.3","6820"
"30767","2023-01-08","1452.33","6601"
"30768","2020-02-14","563.8199999999999","2431"
"30769","2020-06-16","396.43","7977"
"30770","2020-07-02","648.72","142"
"30771","2022-12-30","6648.73","7390"
"30772","2020-08-17","4429.73","7967"
"30773","2023-07-29","3652.33","4816"
"30774","2021-10-14","3782.4","4532"
"30775","2022-03-11","1816.1100000000001","7509"
"30776","2023-01-26","4237.55","1109"
"30777","2023-04-28","3891.53","5526"
"30778","2022-03-07","1779.6399999999999","1837"
"30779","2020-02-18","3418.21","3514"
"30780","2022-09-22","3895.29","4819"
"30781","2022-01-29","1917.31","5205"
"30782","2021-11-28","3710.1","501"
"30783","2022-01-27","7397.5599999999995","7016"
"30784","2022-01-05","2396.76","6399"
"30785","2022-01-01","769.24","5297"
"30786","2021-02-27","1597.99","9639"
"30787","2022-01-03","6047.92","705"
"30788","2022-09-30","2799.92","5569"
"30789","2021-03-28","2769.35","4337"
"30790","2022-12-20","8054.31","2876"
"30791","2021-12-26","4754.82","592"
"30792","2022-06-03","4115.4400000000005","4176"
"30793","2021-11-30","1157.74","8067"
"30794","2022-03-17","1181.8","9397"
"30795","2020-02-06","1640.46","5837"
"30796","2021-09-13","3706.21","2450"
"30797","2021-10-05","1854.28","2374"
"30798","2020-07-26","314.42","3719"
"30799","2021-09-19","1433.1","9080"
"30800","2021-11-29","3681.1400000000003","772"
"30801","2021-02-04","1157.83","5702"
"30802","2022-11-04","1813.71","5676"
"30803","2021-08-03","4019.78","8610"
"30804","2021-02-24","4061.21","5873"
"30805","2021-01-01","877.76","2918"
"30806","2022-10-20","4650.18","145"
"30807","2022-12-09","4294.83","4824"
"30808","2023-01-17","468.06","1270"
"30809","2022-05-07","863.8800000000001","9218"
"30810","2022-04-15","1765.12","1958"
"30811","2022-10-03","4698.64","1908"
"30812","2022-08-26","2519.87","536"
"30813","2022-11-05","1881.19","3060"
"30814","2022-11-17","2284.65","1870"
"30815","2020-06-22","1368.62","3412"
"30816","2023-01-21","911.18","9488"
"30817","2020-02-29","5264.12","8741"
"30818","2023-05-19","3634.49","2202"
"30819","2023-05-12","4160.9","6402"
"30820","2022-12-12","5270.82","6424"
"30821","2022-12-15","5670.74","3570"
"30822","2021-02-06","2111.02","9038"
"30823","2020-11-27","3621.29","3330"
"30824","2021-04-17","5652.349999999999","5621"
"30825","2023-02-27","122.09","9229"
"30826","2022-10-16","1613.71","4215"
"30827","2023-10-05","1484.9","3342"
"30828","2023-08-23","3198.9399999999996","8442"
"30829","2020-03-01","2558.04","1767"
"30830","2021-12-22","3166.6499999999996","1013"
"30831","2021-12-07","1246.36","9778"
"30832","2020-12-16","3303.22","6925"
"30833","2022-12-13","4184.849999999999","6172"
"30834","2020-05-14","366.94","7006"
"30835","2020-05-22","1989.12","761"
"30836","2022-03-06","2841.28","5929"
"30837","2021-01-08","1967.32","4859"
"30838","2023-08-23","2245.67","893"
"30839","2023-02-03","1872.91","1351"
"30840","2021-01-21","739.54","9675"
"30841","2021-01-03","5294.83","8780"
"30842","2022-12-24","2926.42","6313"
"30843","2021-11-14","2743.16","5398"
"30844","2022-01-16","1850.51","9985"
"30845","2021-01-07","3421.8599999999997","2300"
"30846","2022-07-16","6056.97","4748"
"30847","2021-01-28","3363.79","2596"
"30848","2021-11-20","5466.51","7035"
"30849","2023-01-15","1543.74","2247"
"30850","2021-05-11","1526.1899999999998","2346"
"30851","2021-12-17","2963.04","6876"
"30852","2023-09-30","2921.7799999999997","4988"
"30853","2023-01-13","4771.26","8692"
"30854","2021-11-25","4133.469999999999","7853"
"30855","2020-08-20","4287.52","9959"
"30856","2022-05-30","2847.7200000000003","547"
"30857","2020-11-27","5927.719999999999","4161"
"30858","2023-05-29","1638.8400000000001","5905"
"30859","2020-07-19","1950.13","5067"
"30860","2022-10-21","1225.35","3546"
"30861","2022-06-16","2576.7200000000003","2482"
"30862","2020-03-31","4567","9710"
"30863","2022-02-20","3778.8599999999997","4310"
"30864","2021-12-18","1446.57","9437"
"30865","2020-02-19","4384.280000000001","5458"
"30866","2021-08-08","2937.3599999999997","8723"
"30867","2021-06-29","1847.09","5791"
"30868","2021-07-13","3060.3700000000003","7219"
"30869","2020-09-07","4682.33","8555"
"30870","2021-12-19","3175.7699999999995","7258"
"30871","2022-12-27","891.67","1117"
"30872","2020-11-11","2953.1","5972"
"30873","2022-06-20","832.19","594"
"30874","2021-05-14","1743.4299999999998","4527"
"30875","2021-01-09","2068.63","1361"
"30876","2022-07-11","2591.21","6996"
"30877","2022-09-28","4571.07","979"
"30878","2021-12-17","1785.65","2137"
"30879","2021-01-04","1883.04","9546"
"30880","2023-07-21","2079.94","1887"
"30881","2021-01-29","3711.79","3804"
"30882","2022-01-08","5164.289999999999","1529"
"30883","2021-01-02","190.13","1426"
"30884","2023-08-28","1383.75","7473"
"30885","2022-06-28","3713.29","7617"
"30886","2022-10-14","643.75","467"
"30887","2023-03-16","4321.8099999999995","751"
"30888","2021-07-07","1641.47","3007"
"30889","2021-04-20","3312.32","9728"
"30890","2020-12-23","220.71","6676"
"30891","2020-12-13","446.91999999999996","8912"
"30892","2022-12-05","1561.85","8571"
"30893","2021-07-05","41.17","7680"
"30894","2020-01-15","5122.58","123"
"30895","2020-10-23","3675.31","7893"
"30896","2021-09-28","5445.9400000000005","2347"
"30897","2022-11-08","4483.31","7358"
"30898","2022-04-15","3107.4","2679"
"30899","2021-09-08","2529.7","5208"
"30900","2023-03-09","3725.2799999999997","5588"
"30901","2022-05-01","6826.68","1663"
"30902","2023-03-23","5179.88","6661"
"30903","2023-02-02","2013.74","1460"
"30904","2022-09-06","1645.81","3701"
"30905","2022-05-26","4060.51","7256"
"30906","2023-06-19","1971.59","2481"
"30907","2022-04-16","990.6","6219"
"30908","2023-01-04","238.12","3606"
"30909","2022-01-23","1728.43","6925"
"30910","2023-09-25","1182.99","8434"
"30911","2021-11-06","4064.98","6465"
"30912","2021-05-11","4842.13","3234"
"30913","2020-05-10","4889.54","5903"
"30914","2021-11-26","4597.93","5215"
"30915","2020-01-01","387.28","1475"
"30916","2022-05-06","4498.67","4745"
"30917","2022-12-26","630.58","710"
"30918","2023-02-08","1163.71","4688"
"30919","2021-07-18","4418.25","271"
"30920","2022-08-16","3991.46","7929"
"30921","2022-04-14","4538.49","747"
"30922","2022-11-27","1223.33","2060"
"30923","2022-12-31","2035.47","1583"
"30924","2022-09-28","1615.63","2795"
"30925","2020-02-13","1836.24","2386"
"30926","2022-02-06","2862.8100000000004","5138"
"30927","2020-05-13","1445.2","1872"
"30928","2022-10-23","5385.84","4624"
"30929","2023-02-12","4016.2300000000005","9866"
"30930","2021-10-17","5241.42","3566"
"30931","2022-11-29","955.92","9007"
"30932","2022-07-03","6344.900000000001","6859"
"30933","2022-03-01","4111.86","8232"
"30934","2023-01-18","3323.49","438"
"30935","2021-12-21","4451.25","6659"
"30936","2021-01-25","2109.92","7804"
"30937","2022-04-06","1921.08","9214"
"30938","2022-11-12","2387.91","7952"
"30939","2022-01-09","2346.42","4861"
"30940","2022-03-20","5001.43","1605"
"30941","2020-10-03","3341.1800000000003","4914"
"30942","2021-01-03","466.02","6445"
"30943","2022-01-04","288.93","9913"
"30944","2022-07-19","5750.27","6113"
"30945","2021-07-01","3629.63","9660"
"30946","2020-01-02","1364.8600000000001","1662"
"30947","2023-07-12","4205.629999999999","390"
"30948","2023-04-23","8242.140000000001","5278"
"30949","2022-10-29","1161.2","5550"
"30950","2022-12-04","3475.35","5192"
"30951","2021-11-14","2824.54","5840"
"30952","2021-11-11","6095.85","5085"
"30953","2020-10-01","4751.01","5078"
"30954","2022-09-04","182.55","1639"
"30955","2021-07-22","3615.62","2452"
"30956","2022-01-24","2693.0499999999997","5944"
"30957","2020-01-17","5262.39","5175"
"30958","2022-01-21","3873.03","7656"
"30959","2023-07-14","2541.34","6396"
"30960","2020-07-19","3756.6100000000006","6838"
"30961","2021-05-07","881.55","8868"
"30962","2022-04-30","2101.43","3740"
"30963","2020-11-07","4320.150000000001","2223"
"30964","2021-12-07","4673.35","724"
"30965","2023-04-08","85.32","2523"
"30966","2022-02-12","3145.7999999999997","5761"
"30967","2021-11-28","1757.0900000000001","1352"
"30968","2021-01-23","4662.61","5847"
"30969","2022-07-24","4400.83","7598"
"30970","2022-08-29","2518.66","5315"
"30971","2021-05-18","4252","6606"
"30972","2020-05-23","3402.88","3476"
"30973","2021-06-30","2589.37","4041"
"30974","2020-09-25","2650.48","5318"
"30975","2020-12-09","4880.78","3178"
"30976","2021-12-20","1772.99","5838"
"30977","2020-12-09","1508.25","8819"
"30978","2020-12-25","4872.57","1548"
"30979","2022-11-03","3768.55","3221"
"30980","2023-09-16","1844.19","6272"
"30981","2022-05-07","3932.63","6758"
"30982","2023-01-17","589.24","4356"
"30983","2020-11-01","572.65","610"
"30984","2023-01-27","1923.65","276"
"30985","2022-10-05","2937.6899999999996","2518"
"30986","2022-11-11","2652.1899999999996","7484"
"30987","2021-12-28","6248.82","9693"
"30988","2021-01-22","5051.400000000001","7811"
"30989","2021-11-12","1928.0700000000002","5768"
"30990","2022-12-11","2749.35","9066"
"30991","2020-01-10","187.67","795"
"30992","2021-11-09","2233.13","8989"
"30993","2021-11-09","3922.5899999999997","5873"
"30994","2022-01-17","2681.04","7288"
"30995","2023-02-15","5869.41","1584"
"30996","2023-09-30","5067.67","7197"
"30997","2021-12-27","3903.07","593"
"30998","2022-04-01","114.22","2029"
"30999","2021-12-08","3409.86","5048"
"31000","2022-12-02","5751.830000000001","8408"
"31001","2023-07-03","2322.0099999999998","4520"
"31002","2022-12-24","858.06","4059"
"31003","2021-11-01","5741.91","9246"
"31004","2021-08-03","1232.49","5459"
"31005","2022-03-14","1746.4199999999998","6877"
"31006","2022-11-23","3030.0400000000004","537"
"31007","2021-11-16","3571.49","1840"
"31008","2020-01-18","1470.02","4749"
"31009","2021-10-31","2201.68","5623"
"31010","2022-07-04","1169.33","7701"
"31011","2023-04-09","815.13","3777"
"31012","2021-10-06","2977.2200000000003","7107"
"31013","2020-10-13","1608.71","2312"
"31014","2022-03-07","1488.67","5768"
"31015","2020-05-10","5059.610000000001","4872"
"31016","2021-07-23","2274.8599999999997","8478"
"31017","2021-01-31","3993.77","1333"
"31018","2021-03-12","5024.650000000001","935"
"31019","2021-05-25","1514.08","8929"
"31020","2021-08-15","1429.83","2366"
"31021","2021-11-03","1811.73","8052"
"31022","2020-05-28","1075.44","3889"
"31023","2020-11-15","1421.5","2499"
"31024","2022-04-21","1060.21","1885"
"31025","2021-06-28","6920.099999999999","3455"
"31026","2022-11-03","3471.9800000000005","2517"
"31027","2020-05-08","3106.4500000000003","388"
"31028","2021-04-20","5661.26","2273"
"31029","2022-07-30","2949.5699999999997","2028"
"31030","2021-04-24","5533.900000000001","549"
"31031","2020-01-20","4317.040000000001","7363"
"31032","2020-12-12","4474.07","6869"
"31033","2021-03-19","3924.34","733"
"31034","2022-02-24","4885.79","9439"
"31035","2022-05-21","1136.22","4294"
"31036","2020-12-01","825.27","9601"
"31037","2022-10-12","3767.56","1933"
"31038","2022-04-06","3437.71","6925"
"31039","2022-09-02","5587.429999999999","8477"
"31040","2022-12-30","505.09","5753"
"31041","2022-01-04","1880.0500000000002","6042"
"31042","2021-04-29","1372.57","955"
"31043","2022-11-02","1926.02","6081"
"31044","2022-11-16","3588.2","5925"
"31045","2022-03-05","2820.71","9681"
"31046","2020-12-21","4162.82","1870"
"31047","2022-06-05","551.34","1639"
"31048","2022-08-31","1447.71","5623"
"31049","2020-12-26","3288.38","6014"
"31050","2020-07-20","1225.88","8222"
"31051","2021-12-29","4398.95","4008"
"31052","2023-10-04","934.43","8366"
"31053","2022-07-27","2263.29","6779"
"31054","2020-10-09","719.3","5080"
"31055","2021-01-18","1998.58","4432"
"31056","2023-05-19","1971.01","6973"
"31057","2021-09-06","2681.43","2384"
"31058","2023-04-19","3325.47","9825"
"31059","2021-02-11","608.67","1420"
"31060","2021-04-06","3816.5699999999997","1632"
"31061","2023-06-28","5019.700000000001","5417"
"31062","2020-10-25","3857.4","8206"
"31063","2023-10-22","4433.17","3477"
"31064","2020-01-17","2325.48","4780"
"31065","2021-06-28","3013.3999999999996","7429"
"31066","2022-11-03","3399.23","6697"
"31067","2022-02-12","1781.27","9094"
"31068","2021-03-11","8167.28","4401"
"31069","2021-10-28","2949.01","9647"
"31070","2020-01-14","2195.27","2016"
"31071","2023-01-09","4777.849999999999","5654"
"31072","2020-09-10","5076.030000000001","4399"
"31073","2021-11-14","4783.49","1407"
"31074","2021-06-06","2494.67","5201"
"31075","2021-11-16","951.39","8518"
"31076","2020-11-23","6533.6900000000005","1813"
"31077","2020-11-02","1773.22","8632"
"31078","2021-10-27","1444.7","1911"
"31079","2020-09-23","4655.09","4471"
"31080","2022-08-17","786.4","6667"
"31081","2020-07-21","3608.2400000000002","7254"
"31082","2020-07-25","1137.6","352"
"31083","2021-10-08","3315.31","722"
"31084","2023-07-25","1694.71","8938"
"31085","2022-01-16","5013.15","1758"
"31086","2020-01-04","6179.06","914"
"31087","2022-04-30","3029.3599999999997","5614"
"31088","2022-10-27","4832.25","7191"
"31089","2020-07-04","1705.31","1465"
"31090","2023-07-06","3361.2599999999998","1863"
"31091","2020-11-26","1996.92","9878"
"31092","2021-12-20","4567.71","620"
"31093","2023-04-23","1939.25","1985"
"31094","2020-12-12","1614.68","7695"
"31095","2020-05-18","7463.02","435"
"31096","2022-01-14","2696.7200000000003","971"
"31097","2022-11-27","4749.66","9689"
"31098","2021-07-04","1206.15","4308"
"31099","2022-12-01","4964.18","7443"
"31100","2022-03-16","3958.37","7307"
"31101","2021-03-23","2763.87","9839"
"31102","2023-05-16","3501.65","8474"
"31103","2022-05-05","3090.59","3409"
"31104","2022-12-31","3634.9399999999996","4181"
"31105","2021-09-12","1844.65","5900"
"31106","2021-12-06","3496.11","7339"
"31107","2021-09-03","4538.369999999999","4855"
"31108","2022-01-13","1785.17","3684"
"31109","2022-11-05","1484.46","841"
"31110","2022-11-24","4890.16","1901"
"31111","2023-08-22","4390.4","4181"
"31112","2021-12-29","1243","7191"
"31113","2023-09-16","2758.66","2656"
"31114","2020-05-03","5818.49","568"
"31115","2023-09-03","4106.99","7704"
"31116","2022-12-18","630.32","9758"
"31117","2021-10-05","2881.4700000000003","6767"
"31118","2022-11-24","1321.52","9170"
"31119","2023-06-02","1810.09","7771"
"31120","2021-03-31","1578.52","1234"
"31121","2021-03-13","3349.46","1946"
"31122","2021-01-25","3970.13","312"
"31123","2022-09-26","6113.32","6073"
"31124","2021-09-22","4823.16","7413"
"31125","2023-09-29","769.81","5144"
"31126","2021-06-09","307","3529"
"31127","2022-03-30","4697.410000000001","366"
"31128","2020-08-23","6010.3","8556"
"31129","2021-07-17","161.97","1818"
"31130","2022-01-08","1099.78","2917"
"31131","2023-07-28","1319.64","8368"
"31132","2022-12-30","2060.93","9675"
"31133","2022-05-21","2006.4199999999998","8667"
"31134","2023-03-18","1933.65","3816"
"31135","2022-12-31","5003.83","9557"
"31136","2021-11-12","1471.35","7773"
"31137","2022-10-10","2096.4700000000003","4415"
"31138","2022-01-30","7197.62","6814"
"31139","2022-10-03","1346.9099999999999","1396"
"31140","2023-01-12","1801.72","7661"
"31141","2022-03-28","438.27","478"
"31142","2020-02-03","2733.52","3178"
"31143","2020-03-15","3760.0699999999997","8428"
"31144","2023-01-02","3430.76","4190"
"31145","2022-01-25","614.25","6104"
"31146","2021-11-23","4096.1","7592"
"31147","2022-02-11","1047.73","6792"
"31148","2022-05-23","1327.52","6858"
"31149","2022-12-30","1447.83","1484"
"31150","2022-06-13","3666.87","8446"
"31151","2022-07-10","4280.07","5168"
"31152","2023-06-30","3835.96","623"
"31153","2021-05-29","3118.02","5058"
"31154","2022-12-04","2668.6","7655"
"31155","2021-02-14","2952.15","9191"
"31156","2022-05-09","5297.64","9989"
"31157","2020-01-27","5478.030000000001","2200"
"31158","2023-10-22","3795","6858"
"31159","2020-11-02","4778.45","1976"
"31160","2021-01-14","2649.29","6030"
"31161","2021-01-17","1555.09","2322"
"31162","2022-07-23","4330.629999999999","5201"
"31163","2022-08-20","1370.97","8311"
"31164","2023-06-22","1909.3600000000001","4543"
"31165","2023-01-24","7788.07","6240"
"31166","2021-10-19","660.35","9826"
"31167","2022-05-20","3722.34","7591"
"31168","2021-01-12","4654.16","9326"
"31169","2022-10-31","2359.7599999999998","3245"
"31170","2020-11-02","322.95","4472"
"31171","2020-08-04","5617.54","8749"
"31172","2022-05-06","1169.64","4651"
"31173","2021-11-08","1885.46","1371"
"31174","2020-11-03","3202.57","9683"
"31175","2022-02-22","5166.049999999999","3852"
"31176","2020-06-08","2449.31","1230"
"31177","2022-11-22","3006.0699999999997","6816"
"31178","2022-12-02","1342.75","8292"
"31179","2023-07-07","1616.68","953"
"31180","2022-07-04","1198.83","6798"
"31181","2021-05-09","3183.44","7968"
"31182","2020-01-10","3307.7200000000003","4031"
"31183","2022-06-07","1867.52","9046"
"31184","2022-11-19","6254.98","4308"
"31185","2020-08-11","3149.1000000000004","3468"
"31186","2022-05-07","438.04","6744"
"31187","2022-01-22","6509.24","1748"
"31188","2021-05-18","3041.84","8299"
"31189","2020-10-05","2474.83","8152"
"31190","2020-08-22","6193.3099999999995","3596"
"31191","2023-05-14","1941.23","9516"
"31192","2021-04-21","2532.41","8498"
"31193","2021-01-19","1304.56","3318"
"31194","2021-11-28","3252.69","2605"
"31195","2021-11-28","4775.4400000000005","7452"
"31196","2022-05-20","384.94","627"
"31197","2023-10-10","5383.98","4029"
"31198","2020-12-07","3096.95","1911"
"31199","2020-09-01","5229.6900000000005","5134"
"31200","2023-05-23","1550.6399999999999","901"
"31201","2022-09-07","4415.82","2406"
"31202","2022-01-13","2213.77","5521"
"31203","2021-09-25","4318.45","1230"
"31204","2021-12-30","349.28999999999996","5262"
"31205","2020-12-19","3823.9700000000003","9235"
"31206","2020-05-20","2640.3199999999997","563"
"31207","2021-11-08","1212.5","565"
"31208","2023-01-30","944.85","9247"
"31209","2023-05-21","300.2","5136"
"31210","2021-09-23","3811.33","6219"
"31211","2021-07-10","5420.32","7220"
