"venda_id","produto_id"
"26031","9209"
"26031","244"
"26031","7124"
"26031","1225"
"26032","8386"
"26033","3357"
"26033","7601"
"26034","2316"
"26034","2533"
"26034","2866"
"26035","40"
"26035","5021"
"26035","4271"
"26035","5942"
"26036","8190"
"26036","2291"
"26036","6972"
"26037","609"
"26037","2772"
"26037","436"
"26038","5919"
"26038","6376"
"26038","3347"
"26038","9111"
"26038","4741"
"26039","5543"
"26039","5395"
"26039","3723"
"26040","1289"
"26041","342"
"26041","8092"
"26041","566"
"26042","1857"
"26042","7174"
"26042","85"
"26042","9316"
"26042","7365"
"26043","2995"
"26043","6417"
"26043","9897"
"26043","3732"
"26043","7809"
"26044","5296"
"26044","1377"
"26044","5562"
"26044","786"
"26045","7227"
"26045","2813"
"26045","8341"
"26046","9581"
"26046","9622"
"26046","7196"
"26046","2729"
"26047","9105"
"26047","5818"
"26047","3576"
"26048","5361"
"26048","9024"
"26048","6556"
"26048","1553"
"26049","8600"
"26050","7685"
"26051","8593"
"26051","7277"
"26051","5001"
"26052","5554"
"26053","4526"
"26053","2456"
"26053","5745"
"26053","8272"
"26053","6219"
"26054","5604"
"26054","2707"
"26055","4216"
"26055","4373"
"26055","2246"
"26055","3930"
"26055","6031"
"26056","7194"
"26056","6245"
"26056","3001"
"26056","9653"
"26057","8195"
"26057","1630"
"26057","2899"
"26058","9083"
"26058","3053"
"26058","6261"
"26058","1440"
"26059","4360"
"26060","9223"
"26060","6287"
"26060","1640"
"26060","2899"
"26061","6728"
"26061","2174"
"26061","7746"
"26061","4446"
"26061","1660"
"26062","281"
"26062","9603"
"26062","5998"
"26062","3676"
"26063","9332"
"26063","400"
"26063","652"
"26063","2229"
"26064","4478"
"26065","2457"
"26066","1258"
"26066","2968"
"26066","1320"
"26066","3477"
"26067","1582"
"26067","4716"
"26067","825"
"26067","9303"
"26068","1542"
"26068","5525"
"26068","327"
"26068","2612"
"26068","7512"
"26069","3961"
"26069","8996"
"26069","6043"
"26069","6485"
"26070","9705"
"26070","3084"
"26071","5987"
"26071","4227"
"26071","4515"
"26071","9163"
"26072","9003"
"26072","5215"
"26072","3007"
"26072","8006"
"26073","8266"
"26073","2270"
"26073","9082"
"26073","8298"
"26074","2052"
"26074","1616"
"26075","9228"
"26075","5597"
"26075","6049"
"26076","5973"
"26076","8155"
"26077","6270"
"26077","7714"
"26077","9757"
"26077","1897"
"26077","4219"
"26078","7675"
"26078","4208"
"26078","8647"
"26078","5451"
"26079","7878"
"26079","4044"
"26079","9994"
"26079","1505"
"26080","3548"
"26081","6524"
"26081","6390"
"26081","4778"
"26081","8008"
"26081","5717"
"26082","7697"
"26082","1438"
"26082","7892"
"26083","8589"
"26083","6771"
"26083","6178"
"26083","5897"
"26083","4370"
"26084","2071"
"26084","3210"
"26085","5596"
"26085","717"
"26085","8412"
"26085","3388"
"26086","4237"
"26086","336"
"26086","1590"
"26086","4867"
"26086","9425"
"26087","251"
"26088","9754"
"26088","7200"
"26088","3701"
"26089","8934"
"26089","2819"
"26090","2291"
"26090","7434"
"26090","7188"
"26090","2570"
"26091","8328"
"26091","2347"
"26091","203"
"26091","8871"
"26091","4311"
"26092","4128"
"26092","8131"
"26093","698"
"26093","4996"
"26093","5443"
"26093","6307"
"26094","911"
"26094","6174"
"26094","9961"
"26095","3263"
"26095","6411"
"26095","5321"
"26095","425"
"26095","7088"
"26096","2944"
"26096","3015"
"26096","5608"
"26097","7426"
"26097","6211"
"26098","7434"
"26098","330"
"26098","3711"
"26098","7985"
"26098","9428"
"26099","2957"
"26099","9691"
"26099","7299"
"26100","2631"
"26100","1031"
"26101","5927"
"26102","1885"
"26102","7008"
"26102","493"
"26102","4278"
"26102","9776"
"26103","6458"
"26104","2295"
"26105","7146"
"26105","2958"
"26106","2472"
"26106","1724"
"26106","4241"
"26106","517"
"26107","1423"
"26107","4530"
"26107","9950"
"26108","5876"
"26108","4619"
"26108","7319"
"26108","3171"
"26108","1413"
"26109","6596"
"26109","603"
"26109","251"
"26110","9802"
"26110","9417"
"26110","2664"
"26111","4392"
"26111","971"
"26112","5830"
"26112","7407"
"26113","2867"
"26113","8821"
"26113","28"
"26114","5053"
"26114","3900"
"26114","4425"
"26115","5928"
"26115","9056"
"26115","9548"
"26115","2073"
"26116","3121"
"26116","9668"
"26116","104"
"26117","3719"
"26118","2156"
"26118","9542"
"26118","4125"
"26118","4370"
"26118","7334"
"26119","3514"
"26119","7080"
"26120","1859"
"26120","1178"
"26120","6948"
"26121","7276"
"26121","4103"
"26121","8890"
"26121","7356"
"26121","6238"
"26122","5806"
"26122","595"
"26123","5631"
"26124","7028"
"26124","1469"
"26125","6371"
"26126","6201"
"26126","4032"
"26126","9122"
"26127","5225"
"26128","1712"
"26129","6914"
"26129","7796"
"26129","4570"
"26129","178"
"26129","603"
"26130","5612"
"26130","1994"
"26130","353"
"26130","687"
"26130","7001"
"26131","870"
"26132","1040"
"26132","8190"
"26133","6333"
"26133","2495"
"26133","5489"
"26134","9642"
"26134","236"
"26134","7361"
"26134","8144"
"26135","4237"
"26135","5974"
"26135","796"
"26136","9037"
"26136","3465"
"26136","7084"
"26136","6186"
"26137","806"
"26137","8121"
"26137","3107"
"26138","8060"
"26138","6472"
"26138","3825"
"26138","5003"
"26138","1890"
"26139","5552"
"26140","3662"
"26141","6825"
"26141","3024"
"26141","689"
"26141","3851"
"26141","27"
"26142","531"
"26143","6329"
"26144","8902"
"26145","2309"
"26146","4639"
"26146","5748"
"26146","32"
"26147","634"
"26147","6064"
"26147","6502"
"26148","1606"
"26148","5316"
"26148","7495"
"26149","5396"
"26149","8515"
"26149","5801"
"26150","5674"
"26150","9885"
"26150","1268"
"26151","7483"
"26151","7855"
"26151","6465"
"26152","9775"
"26152","982"
"26152","5644"
"26153","8634"
"26154","5034"
"26154","320"
"26154","7093"
"26154","5022"
"26155","4608"
"26155","3101"
"26155","2116"
"26156","922"
"26156","7303"
"26157","9263"
"26157","7411"
"26157","3274"
"26158","8539"
"26158","9174"
"26158","9950"
"26159","6105"
"26159","8949"
"26159","358"
"26160","4068"
"26160","2527"
"26160","2467"
"26161","3348"
"26161","2362"
"26162","2955"
"26163","3391"
"26163","9249"
"26163","7068"
"26163","3717"
"26164","4279"
"26164","2096"
"26165","3357"
"26165","3434"
"26166","461"
"26166","6322"
"26166","3227"
"26166","65"
"26167","489"
"26167","6223"
"26167","988"
"26167","683"
"26168","6295"
"26168","483"
"26169","4770"
"26169","9744"
"26170","4889"
"26170","4271"
"26170","3496"
"26170","7559"
"26171","2737"
"26171","9473"
"26171","6611"
"26171","7788"
"26172","4950"
"26172","1963"
"26173","4706"
"26173","4253"
"26173","8684"
"26173","2862"
"26174","5662"
"26174","6952"
"26175","7512"
"26175","8575"
"26175","9178"
"26175","1213"
"26175","8859"
"26176","7669"
"26176","8189"
"26176","5018"
"26177","9940"
"26177","8096"
"26177","6467"
"26177","7010"
"26178","9586"
"26179","1615"
"26179","1912"
"26179","6024"
"26179","4856"
"26180","5931"
"26180","83"
"26180","126"
"26181","539"
"26181","7398"
"26181","9917"
"26182","9946"
"26182","7327"
"26182","5893"
"26183","7687"
"26183","9694"
"26183","9256"
"26183","7489"
"26183","4027"
"26184","3351"
"26184","7833"
"26184","9211"
"26184","3003"
"26185","8109"
"26186","1242"
"26187","179"
"26188","9875"
"26188","3520"
"26189","3458"
"26189","7800"
"26189","7748"
"26190","8549"
"26190","1592"
"26190","3600"
"26190","8364"
"26191","5572"
"26191","4268"
"26192","3411"
"26192","3493"
"26192","8259"
"26192","4321"
"26193","1829"
"26193","9582"
"26193","6139"
"26193","5711"
"26194","2995"
"26194","4674"
"26194","1745"
"26194","7805"
"26194","2860"
"26195","5889"
"26195","8179"
"26195","4592"
"26195","4747"
"26195","9318"
"26196","5179"
"26196","8512"
"26196","7113"
"26196","6023"
"26197","3035"
"26197","3891"
"26197","5966"
"26198","5622"
"26198","5309"
"26198","3242"
"26198","779"
"26199","9201"
"26199","3722"
"26199","5567"
"26199","4692"
"26199","4764"
"26200","5119"
"26200","2036"
"26200","1008"
"26200","5203"
"26201","3893"
"26201","652"
"26201","6138"
"26201","1641"
"26201","9937"
"26202","1573"
"26203","9834"
"26203","8808"
"26204","7740"
"26204","5406"
"26204","6523"
"26204","7508"
"26204","6460"
"26205","2025"
"26205","640"
"26205","4566"
"26206","9225"
"26206","4997"
"26206","7616"
"26206","5916"
"26206","4730"
"26207","860"
"26207","3853"
"26208","9049"
"26209","3990"
"26209","8546"
"26209","5431"
"26209","407"
"26210","2173"
"26210","9818"
"26211","2896"
"26212","8527"
"26212","6385"
"26213","9350"
"26213","1315"
"26213","8357"
"26213","8407"
"26213","2332"
"26214","5244"
"26214","4302"
"26214","4475"
"26214","753"
"26214","5352"
"26215","6298"
"26215","2790"
"26216","2811"
"26216","5043"
"26216","1588"
"26216","7438"
"26216","4263"
"26217","4576"
"26217","4962"
"26218","6196"
"26218","5536"
"26218","9771"
"26218","4686"
"26218","5855"
"26219","9406"
"26219","6289"
"26220","7428"
"26220","616"
"26220","8436"
"26220","9589"
"26221","3318"
"26221","4237"
"26222","8570"
"26223","3239"
"26223","6428"
"26223","1616"
"26223","6450"
"26224","9042"
"26224","8283"
"26224","3293"
"26225","2851"
"26226","1760"
"26226","4770"
"26226","999"
"26226","9447"
"26226","2406"
"26227","2456"
"26227","3671"
"26227","5178"
"26228","6801"
"26228","246"
"26228","9457"
"26228","1238"
"26229","2253"
"26229","4651"
"26229","2749"
"26230","4180"
"26230","5832"
"26230","1243"
"26230","964"
"26231","1866"
"26231","1931"
"26231","8488"
"26231","3089"
"26232","4850"
"26232","2250"
"26232","7029"
"26232","1919"
"26232","530"
"26233","5201"
"26233","8799"
"26233","8411"
"26234","3232"
"26235","8475"
"26235","4665"
"26235","5372"
"26236","9812"
"26236","1133"
"26236","5588"
"26236","3283"
"26237","6635"
"26237","4492"
"26237","1493"
"26238","1146"
"26238","2564"
"26238","3961"
"26238","9251"
"26238","5514"
"26239","7321"
"26239","125"
"26239","2703"
"26240","6077"
"26240","4898"
"26240","5692"
"26241","6462"
"26241","8457"
"26242","6163"
"26242","1193"
"26243","3459"
"26243","3830"
"26244","6948"
"26244","8876"
"26244","3096"
"26244","2497"
"26244","8773"
"26245","7239"
"26245","7677"
"26245","3957"
"26245","7422"
"26246","7148"
"26247","2251"
"26247","6450"
"26247","147"
"26247","8119"
"26247","9975"
"26248","1033"
"26249","1134"
"26249","4732"
"26250","6954"
"26250","6311"
"26250","4548"
"26250","7516"
"26250","2969"
"26251","4302"
"26252","5167"
"26252","3953"
"26252","3188"
"26253","5556"
"26253","2420"
"26253","8330"
"26253","7163"
"26253","2065"
"26254","6152"
"26255","8315"
"26255","4003"
"26255","4686"
"26255","2304"
"26255","2392"
"26256","3222"
"26256","5511"
"26256","3854"
"26256","5074"
"26256","9854"
"26257","1353"
"26258","7977"
"26259","5691"
"26260","7280"
"26260","2234"
"26261","3241"
"26262","8985"
"26262","8507"
"26262","654"
"26262","3141"
"26262","8029"
"26263","7640"
"26264","3284"
"26265","4061"
"26265","1544"
"26265","2397"
"26265","6691"
"26266","3912"
"26266","5337"
"26266","6058"
"26266","848"
"26267","1944"
"26267","4365"
"26267","4238"
"26267","2614"
"26268","8705"
"26268","3290"
"26268","3297"
"26269","1991"
"26269","5109"
"26270","9838"
"26271","7638"
"26271","8963"
"26272","9072"
"26272","6845"
"26273","1914"
"26273","4256"
"26274","5726"
"26274","1205"
"26275","1616"
"26276","4379"
"26276","7612"
"26277","601"
"26277","4388"
"26277","7093"
"26277","5631"
"26277","7520"
"26278","8990"
"26278","5047"
"26278","4308"
"26278","7671"
"26279","6176"
"26279","4326"
"26280","5734"
"26280","3903"
"26280","2133"
"26280","7979"
"26280","2830"
"26281","5271"
"26282","7872"
"26282","5100"
"26282","3435"
"26283","3132"
"26283","6665"
"26283","5441"
"26283","4534"
"26283","4875"
"26284","9755"
"26284","8680"
"26284","128"
"26284","37"
"26284","418"
"26285","6762"
"26286","2323"
"26286","1108"
"26286","6605"
"26287","6402"
"26287","7112"
"26287","4687"
"26287","7874"
"26287","7573"
"26288","8853"
"26288","7811"
"26288","7853"
"26289","6888"
"26290","7267"
"26290","1863"
"26290","9495"
"26290","6988"
"26290","154"
"26291","4908"
"26291","7077"
"26292","7283"
"26292","9756"
"26292","6666"
"26293","7037"
"26293","7681"
"26293","2327"
"26293","194"
"26293","2250"
"26294","4204"
"26294","9880"
"26294","8324"
"26295","7221"
"26295","292"
"26296","3072"
"26296","6344"
"26297","3348"
"26297","1934"
"26297","5224"
"26297","9293"
"26298","8927"
"26298","731"
"26298","3131"
"26298","4843"
"26298","1120"
"26299","5207"
"26299","9341"
"26299","5703"
"26300","2465"
"26301","3024"
"26301","86"
"26302","2571"
"26302","5936"
"26302","398"
"26302","3403"
"26303","1471"
"26303","1035"
"26303","8093"
"26303","5354"
"26304","6256"
"26304","3322"
"26305","5817"
"26305","9584"
"26305","5502"
"26305","9744"
"26306","6985"
"26306","4015"
"26306","8010"
"26306","101"
"26307","6846"
"26308","3641"
"26308","9157"
"26308","4950"
"26308","6330"
"26309","85"
"26309","9217"
"26310","1603"
"26310","2151"
"26310","9162"
"26310","901"
"26311","1923"
"26311","1839"
"26312","7560"
"26312","7692"
"26313","5121"
"26313","7431"
"26313","9162"
"26313","5485"
"26313","7378"
"26314","8153"
"26315","8710"
"26315","7614"
"26316","1308"
"26316","8071"
"26317","6675"
"26317","4032"
"26317","995"
"26318","4482"
"26318","4355"
"26318","8002"
"26319","1689"
"26319","5838"
"26320","6518"
"26321","8687"
"26321","552"
"26322","7100"
"26322","4737"
"26323","6010"
"26324","5320"
"26324","4803"
"26324","3543"
"26325","8004"
"26325","9374"
"26325","862"
"26325","7030"
"26326","8411"
"26326","9963"
"26326","7426"
"26327","28"
"26327","9523"
"26328","3947"
"26328","9220"
"26328","7841"
"26328","901"
"26328","3937"
"26329","9727"
"26329","5274"
"26329","5670"
"26329","8936"
"26329","945"
"26330","5721"
"26330","2404"
"26331","4585"
"26331","7741"
"26331","1092"
"26331","2359"
"26331","4296"
"26332","6246"
"26333","4350"
"26334","2477"
"26334","5657"
"26335","3077"
"26335","5447"
"26335","5508"
"26336","4410"
"26337","5143"
"26337","3479"
"26337","407"
"26337","3101"
"26337","1307"
"26338","554"
"26338","6322"
"26338","1500"
"26339","6952"
"26339","7105"
"26339","2809"
"26339","9044"
"26339","1518"
"26340","7427"
"26340","3636"
"26340","2582"
"26340","1727"
"26340","1296"
"26341","2720"
"26342","1235"
"26342","6143"
"26343","1295"
"26343","8412"
"26343","5307"
"26343","7"
"26344","1931"
"26344","6010"
"26344","1247"
"26345","2611"
"26345","4084"
"26345","9851"
"26345","7145"
"26345","5965"
"26346","5831"
"26346","3619"
"26346","4646"
"26346","8781"
"26346","2437"
"26347","6731"
"26347","5647"
"26347","3224"
"26348","9455"
"26348","8574"
"26348","4430"
"26348","7640"
"26348","5287"
"26349","6387"
"26349","9967"
"26350","4715"
"26350","1842"
"26350","6960"
"26350","2298"
"26350","1137"
"26351","1570"
"26351","942"
"26352","3948"
"26352","2944"
"26352","169"
"26352","4902"
"26352","8492"
"26353","2733"
"26353","9431"
"26353","6494"
"26353","1132"
"26354","5119"
"26354","4339"
"26354","1150"
"26355","7556"
"26356","6779"
"26356","8960"
"26356","5488"
"26356","4846"
"26357","3317"
"26357","7844"
"26357","1546"
"26357","5340"
"26357","8434"
"26358","8726"
"26358","5354"
"26358","4918"
"26358","3302"
"26359","7247"
"26359","2390"
"26359","9890"
"26359","6477"
"26360","527"
"26361","4770"
"26361","1294"
"26361","9974"
"26362","1867"
"26363","5902"
"26363","5686"
"26363","8127"
"26363","7582"
"26363","1294"
"26364","1447"
"26364","1666"
"26364","730"
"26365","7236"
"26365","2117"
"26365","8131"
"26365","7148"
"26366","9491"
"26366","2193"
"26366","906"
"26366","6782"
"26367","707"
"26367","8529"
"26367","2230"
"26367","9550"
"26368","3134"
"26369","4911"
"26369","2529"
"26369","1091"
"26369","8650"
"26370","7096"
"26370","8528"
"26370","8805"
"26371","7905"
"26371","7791"
"26371","6192"
"26371","8962"
"26372","7808"
"26372","7465"
"26373","2613"
"26373","6849"
"26373","1287"
"26373","3706"
"26374","4125"
"26375","4380"
"26375","982"
"26376","6686"
"26376","9319"
"26376","7617"
"26376","8229"
"26376","1293"
"26377","9753"
"26377","1681"
"26377","9086"
"26378","54"
"26378","959"
"26379","3381"
"26379","1887"
"26379","1499"
"26380","207"
"26381","7313"
"26381","366"
"26381","2193"
"26381","2318"
"26382","2498"
"26383","4634"
"26383","4748"
"26383","9927"
"26383","7700"
"26384","7117"
"26384","1123"
"26385","8915"
"26385","4227"
"26385","3251"
"26385","4686"
"26386","9502"
"26387","6762"
"26387","9125"
"26388","9702"
"26388","4571"
"26388","499"
"26388","779"
"26389","6561"
"26389","4523"
"26389","9008"
"26390","3577"
"26390","942"
"26390","389"
"26391","1939"
"26391","3214"
"26391","415"
"26391","547"
"26392","2653"
"26392","656"
"26393","4877"
"26393","4233"
"26393","920"
"26394","5024"
"26395","5753"
"26396","1534"
"26397","1101"
"26397","8057"
"26398","3368"
"26398","3214"
"26398","7544"
"26399","413"
"26399","1859"
"26399","5760"
"26399","2897"
"26399","6333"
"26400","7748"
"26400","4718"
"26401","8635"
"26401","3620"
"26401","7385"
"26402","2401"
"26402","7772"
"26402","7386"
"26402","2297"
"26403","2992"
"26403","5732"
"26403","1698"
"26403","9389"
"26404","2167"
"26405","8030"
"26405","2243"
"26406","8323"
"26406","6219"
"26406","9939"
"26406","5400"
"26406","8319"
"26407","7524"
"26407","1186"
"26407","4350"
"26408","2612"
"26408","9408"
"26408","485"
"26408","8613"
"26409","8522"
"26410","61"
"26411","6832"
"26411","8540"
"26411","9998"
"26411","5180"
"26412","249"
"26412","1456"
"26412","4822"
"26413","3305"
"26413","243"
"26414","3411"
"26414","4340"
"26414","9220"
"26414","1535"
"26415","9266"
"26415","1978"
"26415","4636"
"26416","7339"
"26416","5596"
"26417","9569"
"26417","7935"
"26418","5276"
"26418","2474"
"26418","9054"
"26419","2371"
"26419","8067"
"26419","3759"
"26420","4013"
"26420","5355"
"26420","8412"
"26421","404"
"26421","9456"
"26421","5493"
"26421","264"
"26422","9097"
"26422","4660"
"26422","8833"
"26423","9766"
"26423","882"
"26423","6170"
"26423","4015"
"26423","1325"
"26424","6031"
"26424","3051"
"26424","6509"
"26424","5921"
"26425","379"
"26425","5302"
"26425","4514"
"26425","7305"
"26426","4540"
"26426","1668"
"26427","1690"
"26427","9571"
"26427","1511"
"26427","7823"
"26427","4638"
"26428","4392"
"26428","8638"
"26429","5149"
"26429","1687"
"26429","5999"
"26429","9364"
"26430","9783"
"26431","8142"
"26431","3648"
"26431","612"
"26431","5276"
"26432","2655"
"26433","8298"
"26433","6740"
"26434","2870"
"26435","3162"
"26435","634"
"26435","695"
"26436","4590"
"26436","3749"
"26436","5276"
"26436","9862"
"26437","6021"
"26437","60"
"26438","2777"
"26439","1662"
"26439","3868"
"26439","1735"
"26439","2650"
"26440","9674"
"26440","2731"
"26441","3870"
"26442","1808"
"26442","9964"
"26442","3532"
"26443","7879"
"26443","894"
"26443","1877"
"26443","2728"
"26443","1426"
"26444","6063"
"26445","2169"
"26445","1710"
"26446","9158"
"26447","2296"
"26447","262"
"26448","9179"
"26448","9593"
"26448","5175"
"26449","8834"
"26449","8515"
"26450","48"
"26450","8661"
"26450","6146"
"26450","2148"
"26451","7498"
"26451","6950"
"26451","735"
"26451","4349"
"26452","6710"
"26452","6992"
"26452","4729"
"26452","5272"
"26452","2907"
"26453","9552"
"26454","5773"
"26454","4320"
"26454","101"
"26455","6181"
"26455","8498"
"26455","5783"
"26456","7990"
"26456","5525"
"26456","6225"
"26456","800"
"26456","2370"
"26457","4366"
"26458","2735"
"26458","3030"
"26458","3174"
"26459","3084"
"26459","6184"
"26459","4763"
"26459","3047"
"26459","891"
"26460","6753"
"26460","9278"
"26461","2387"
"26462","5839"
"26463","301"
"26463","1345"
"26463","2694"
"26464","5883"
"26464","3625"
"26465","3724"
"26465","6880"
"26465","4816"
"26465","3796"
"26466","7925"
"26466","4939"
"26466","9221"
"26467","3991"
"26467","5908"
"26467","9680"
"26468","5619"
"26469","2451"
"26469","3118"
"26470","5566"
"26470","5777"
"26471","9135"
"26471","1006"
"26472","7876"
"26472","588"
"26473","9793"
"26473","8971"
"26473","4586"
"26473","4230"
"26473","6902"
"26474","3371"
"26475","3084"
"26476","3021"
"26476","9315"
"26477","3808"
"26477","1258"
"26477","2840"
"26477","7906"
"26477","9687"
"26478","4140"
"26479","3705"
"26479","4076"
"26479","2472"
"26479","332"
"26479","6224"
"26480","683"
"26480","7823"
"26480","7799"
"26481","1849"
"26482","8912"
"26482","1125"
"26482","9554"
"26482","950"
"26482","7376"
"26483","8114"
"26483","7015"
"26484","6212"
"26484","209"
"26484","8609"
"26484","72"
"26484","9416"
"26485","4389"
"26485","1731"
"26485","8531"
"26485","382"
"26485","5289"
"26486","72"
"26486","5559"
"26486","4862"
"26486","4432"
"26486","6254"
"26487","142"
"26487","413"
"26487","7879"
"26488","3197"
"26488","8303"
"26489","9354"
"26489","8748"
"26489","9071"
"26489","8212"
"26490","1270"
"26490","4771"
"26490","7554"
"26490","9135"
"26491","2389"
"26491","4394"
"26492","1732"
"26492","7235"
"26492","9003"
"26493","5177"
"26493","5391"
"26493","6960"
"26494","514"
"26494","9677"
"26494","2185"
"26495","2276"
"26495","8356"
"26495","3956"
"26496","1474"
"26496","632"
"26496","1790"
"26496","8936"
"26496","4851"
"26497","9989"
"26497","6490"
"26497","2475"
"26498","9133"
"26498","5347"
"26498","8408"
"26498","6024"
"26498","7775"
"26499","8707"
"26499","796"
"26499","3919"
"26499","3658"
"26499","7062"
"26500","5621"
"26500","8088"
"26500","9822"
"26500","6565"
"26500","6747"
"26501","6638"
"26502","9768"
"26503","6217"
"26503","7701"
"26504","7695"
"26504","6856"
"26505","7507"
"26506","8582"
"26506","8770"
"26506","9622"
"26506","6565"
"26506","605"
"26507","8946"
"26508","9461"
"26508","173"
"26508","7806"
"26509","9048"
"26510","137"
"26511","1875"
"26512","4838"
"26512","8982"
"26512","1151"
"26513","161"
"26513","8066"
"26514","6394"
"26514","8963"
"26514","4775"
"26514","3366"
"26515","6192"
"26515","5481"
"26515","1899"
"26515","672"
"26516","2866"
"26516","1382"
"26517","3988"
"26517","3578"
"26517","227"
"26517","8401"
"26518","7178"
"26519","7767"
"26519","4995"
"26520","5243"
"26520","6904"
"26521","3973"
"26521","479"
"26521","2087"
"26522","1929"
"26522","2304"
"26522","1564"
"26522","632"
"26523","8556"
"26523","1512"
"26523","2463"
"26523","8339"
"26523","9330"
"26524","3893"
"26525","9487"
"26525","6024"
"26525","1779"
"26525","1412"
"26526","6386"
"26526","7995"
"26526","3959"
"26526","7838"
"26526","6254"
"26527","9049"
"26527","2856"
"26527","8978"
"26528","7497"
"26529","5495"
"26530","3221"
"26530","9004"
"26531","2577"
"26531","4746"
"26531","2053"
"26532","6265"
"26532","3700"
"26533","4727"
"26533","4835"
"26533","6775"
"26533","7491"
"26534","5019"
"26534","7805"
"26534","9571"
"26535","7697"
"26536","609"
"26536","1461"
"26537","9340"
"26537","3330"
"26537","4646"
"26537","4135"
"26538","236"
"26539","87"
"26540","7957"
"26540","769"
"26540","1024"
"26541","6844"
"26542","3899"
"26542","6049"
"26543","8575"
"26543","8668"
"26543","6403"
"26543","2428"
"26543","692"
"26544","5956"
"26544","4426"
"26544","6961"
"26545","9750"
"26546","4590"
"26546","9513"
"26546","7858"
"26547","3909"
"26548","4658"
"26548","9744"
"26548","9704"
"26548","3543"
"26548","4104"
"26549","3972"
"26549","5617"
"26549","6446"
"26549","2240"
"26550","7434"
"26550","6592"
"26550","4021"
"26550","4985"
"26551","2796"
"26551","9386"
"26551","9845"
"26552","8944"
"26552","6606"
"26552","7132"
"26552","788"
"26552","5599"
"26553","5942"
"26553","5771"
"26553","3119"
"26554","2406"
"26554","7768"
"26555","9800"
"26555","5679"
"26555","6740"
"26555","6348"
"26555","9411"
"26556","9966"
"26556","1327"
"26557","2637"
"26557","7792"
"26558","6110"
"26558","2485"
"26559","5129"
"26559","7265"
"26559","6893"
"26559","7148"
"26560","1344"
"26560","7340"
"26561","3302"
"26561","6459"
"26562","3085"
"26563","3590"
"26563","9283"
"26563","327"
"26563","3340"
"26564","7756"
"26564","8315"
"26564","1171"
"26565","2391"
"26565","9554"
"26565","9785"
"26566","5619"
"26566","2366"
"26566","7666"
"26566","9664"
"26567","3284"
"26567","1901"
"26568","2975"
"26569","9896"
"26569","8190"
"26569","4286"
"26569","693"
"26570","4414"
"26571","3441"
"26572","3108"
"26572","198"
"26572","5146"
"26572","3145"
"26573","4"
"26573","904"
"26574","7925"
"26574","9650"
"26575","94"
"26576","4718"
"26576","5733"
"26577","172"
"26578","7118"
"26578","9447"
"26578","1737"
"26578","8056"
"26578","403"
"26579","6094"
"26579","5813"
"26579","3019"
"26579","273"
"26579","7548"
"26580","8265"
"26580","3672"
"26581","6585"
"26582","7102"
"26582","8256"
"26582","3391"
"26582","3524"
"26583","2936"
"26583","8625"
"26583","5118"
"26583","6094"
"26583","9337"
"26584","6542"
"26584","7331"
"26584","5317"
"26584","8668"
"26585","6452"
"26586","1327"
"26586","4186"
"26586","8012"
"26586","3901"
"26587","9580"
"26587","5601"
"26587","3745"
"26587","5382"
"26588","2679"
"26589","3306"
"26589","9840"
"26589","8422"
"26590","6667"
"26590","1751"
"26590","2420"
"26590","3736"
"26590","4187"
"26591","5561"
"26591","5495"
"26592","807"
"26592","2006"
"26592","8571"
"26592","4880"
"26593","7626"
"26593","633"
"26593","8442"
"26593","1439"
"26593","9503"
"26594","7858"
"26595","5473"
"26595","9220"
"26595","7556"
"26595","1235"
"26596","6194"
"26596","1950"
"26596","9134"
"26596","8890"
"26597","9669"
"26597","5089"
"26597","4121"
"26597","201"
"26598","3714"
"26598","4571"
"26598","3075"
"26598","1629"
"26598","6444"
"26599","4660"
"26599","1806"
"26599","6408"
"26600","9606"
"26600","6548"
"26601","1194"
"26601","8950"
"26601","8802"
"26601","2704"
"26601","5708"
"26602","9516"
"26602","6486"
"26602","7581"
"26602","7147"
"26602","3814"
"26603","3259"
"26603","8184"
"26603","938"
"26604","8591"
"26604","6118"
"26605","9752"
"26606","2205"
"26607","5905"
"26607","6652"
"26607","6366"
"26607","2531"
"26607","2518"
"26608","7052"
"26608","4400"
"26608","9063"
"26608","310"
"26608","6902"
"26609","9691"
"26609","7974"
"26610","3586"
"26610","4772"
"26610","9749"
"26610","1383"
"26610","3443"
"26611","6352"
"26611","9059"
"26612","412"
"26612","3497"
"26612","5687"
"26612","3366"
"26612","1962"
"26613","2936"
"26613","8394"
"26614","9211"
"26614","7597"
"26614","4603"
"26614","3663"
"26615","339"
"26615","9727"
"26615","5181"
"26616","8114"
"26616","2449"
"26616","2278"
"26616","7081"
"26617","7153"
"26617","4032"
"26617","3130"
"26617","5882"
"26617","2405"
"26618","3070"
"26619","8466"
"26619","2398"
"26619","950"
"26620","1352"
"26620","4744"
"26621","8698"
"26621","5079"
"26621","2228"
"26621","8223"
"26621","6158"
"26622","369"
"26622","2176"
"26622","1331"
"26622","1943"
"26623","3284"
"26623","9885"
"26623","3660"
"26623","3870"
"26623","287"
"26624","5722"
"26624","4223"
"26624","8085"
"26624","6485"
"26624","2519"
"26625","3528"
"26625","3460"
"26625","6361"
"26626","4831"
"26626","3600"
"26627","6604"
"26627","2897"
"26627","8914"
"26627","6386"
"26628","5301"
"26628","1900"
"26629","3945"
"26630","6409"
"26631","1157"
"26631","4571"
"26631","3497"
"26632","1222"
